order_item_id,order_id,product_id,quantity,unit_price
ITEM01133,ORD0647,PROD012,3,1200.0
ITEM01134,ORD0648,PROD012,1,1029.98
ITEM01135,ORD0649,PROD001,7,5000.0
ITEM01136,ORD0650,PROD009,3,3500.0
ITEM01137,ORD0651,PROD008,6,2200.0
ITEM01138,ORD0652,PROD012,3,1200.0
ITEM01139,ORD0653,PROD008,1,2200.0
ITEM01140,ORD0653,PROD003,1,800.0
ITEM01141,ORD0653,PROD009,3,3500.0
ITEM01142,ORD0654,PROD002,3,1200.0
ITEM01143,ORD0655,PROD014,4,300.0
ITEM01144,ORD0656,PROD007,14,120.0
ITEM01145,ORD0657,PROD005,5,1500.0
ITEM01146,ORD0657,PROD004,4,450.0
ITEM01147,ORD0658,PROD011,4,6000.0
ITEM01148,ORD0658,PROD015,3,4000.0
ITEM01149,ORD0659,PROD006,3,8500.0
ITEM01150,ORD0660,PROD007,3,120.0
ITEM01151,ORD0660,PROD002,3,1200.0
ITEM01152,ORD0661,PROD011,8,6000.0
ITEM01153,ORD0661,PROD002,4,1200.0
ITEM01154,ORD0661,PROD006,6,8500.0
ITEM01155,ORD0661,PROD010,2,2500.0
ITEM01156,ORD0662,PROD006,4,8500.0
ITEM01157,ORD0662,PROD008,5,2200.0
ITEM01158,ORD0663,PROD008,15,2200.0
ITEM01159,ORD0664,PROD004,1,450.0
ITEM01160,ORD0664,PROD010,2,2500.0
ITEM01161,ORD0665,PROD006,5,8500.0
ITEM01162,ORD0665,PROD013,5,600.0
ITEM01163,ORD0665,PROD007,3,120.0
ITEM01164,ORD0666,PROD001,8,5000.0
ITEM01165,ORD0667,PROD014,3,300.0
ITEM01166,ORD0668,PROD007,3,120.0
ITEM01167,ORD0669,PROD003,1,800.0
ITEM01168,ORD0670,PROD003,2,800.0
ITEM01169,ORD0671,PROD007,1,120.0
ITEM01170,ORD0672,PROD009,20,3500.0
ITEM01171,ORD0672,PROD005,20,1500.0
ITEM01172,ORD0672,PROD004,10,450.0
ITEM01173,ORD0672,PROD013,6,600.0
ITEM01174,ORD0673,PROD006,3,8500.0
ITEM01175,ORD0674,PROD004,6,450.0
ITEM01176,ORD0675,PROD007,2,120.0
ITEM01177,ORD0675,PROD008,2,2200.0
ITEM01178,ORD0675,PROD001,3,5000.0
ITEM01179,ORD0676,PROD010,3,2500.0
ITEM01180,ORD0676,PROD003,3,800.0
ITEM01181,ORD0677,PROD003,3,800.0
ITEM01182,ORD0677,PROD006,1,6579.01
ITEM01183,ORD0678,PROD006,3,8500.0
ITEM01184,ORD0679,PROD006,13,8500.0
ITEM01185,ORD0679,PROD011,15,6000.0
ITEM01186,ORD0679,PROD008,9,2200.0
ITEM01187,ORD0680,PROD010,3,2500.0
ITEM01188,ORD0680,PROD004,1,450.0
ITEM01189,ORD0681,PROD010,2,2500.0
ITEM01190,ORD0682,PROD015,1,4000.0
ITEM01191,ORD0683,PROD006,1,8500.0
ITEM01192,ORD0684,PROD015,3,4000.0
ITEM01193,ORD0685,PROD013,1,600.0
ITEM01194,ORD0686,PROD003,2,800.0
ITEM01195,ORD0687,PROD004,12,450.0
ITEM01196,ORD0688,PROD014,3,300.0
ITEM01197,ORD0689,PROD005,2,1500.0
ITEM01198,ORD0690,PROD015,6,4000.0
ITEM01199,ORD0691,PROD004,1,450.0
ITEM01200,ORD0691,PROD010,1,2500.0
ITEM01201,ORD0691,PROD014,1,300.0
ITEM01202,ORD0692,PROD004,2,450.0
ITEM01203,ORD0692,PROD013,1,600.0
ITEM01204,ORD0693,PROD005,1,1243.2
ITEM01205,ORD0694,PROD006,2,8500.0
ITEM01206,ORD0695,PROD008,10,2200.0
ITEM01207,ORD0695,PROD011,15,6000.0
ITEM01208,ORD0695,PROD007,13,120.0
ITEM01209,ORD0695,PROD009,11,3500.0
ITEM01210,ORD0696,PROD003,3,800.0
ITEM01211,ORD0697,PROD002,20,1200.0
ITEM01212,ORD0697,PROD001,15,5000.0
ITEM01213,ORD0697,PROD006,17,8500.0
ITEM01214,ORD0697,PROD009,18,3500.0
ITEM01215,ORD0698,PROD006,3,8500.0
ITEM01216,ORD0699,PROD005,2,1500.0
ITEM01217,ORD0700,PROD015,1,4000.0
ITEM01218,ORD0700,PROD009,3,3500.0
ITEM01219,ORD0701,PROD002,1,1200.0
ITEM01220,ORD0702,PROD012,2,1200.0
ITEM01221,ORD0702,PROD004,4,450.0
ITEM01222,ORD0703,PROD013,1,600.0
ITEM01223,ORD0704,PROD009,3,3500.0
ITEM01224,ORD0704,PROD007,3,120.0
ITEM01225,ORD0705,PROD014,10,300.0
ITEM01226,ORD0705,PROD004,13,450.0
ITEM01227,ORD0705,PROD008,6,2200.0
ITEM01228,ORD0706,PROD001,8,5000.0
ITEM01229,ORD0706,PROD011,5,6000.0
ITEM01230,ORD0707,PROD004,3,450.0
ITEM01231,ORD0708,PROD006,2,8500.0
ITEM01232,ORD0709,PROD007,14,120.0
ITEM01233,ORD0709,PROD001,18,5000.0
ITEM01234,ORD0710,PROD010,6,2500.0
ITEM01235,ORD0711,PROD001,7,5000.0
ITEM01236,ORD0711,PROD006,4,8500.0
ITEM01237,ORD0712,PROD007,6,99.06
ITEM01238,ORD0712,PROD004,6,450.0
ITEM01239,ORD0712,PROD003,6,800.0
ITEM01240,ORD0713,PROD014,3,300.0
ITEM01241,ORD0714,PROD004,4,450.0
ITEM01242,ORD0715,PROD011,14,6000.0
ITEM01243,ORD0716,PROD011,7,6000.0
ITEM01244,ORD0717,PROD003,8,800.0
ITEM01245,ORD0718,PROD012,3,1200.0
ITEM01246,ORD0718,PROD014,7,300.0
ITEM01247,ORD0718,PROD004,8,450.0
ITEM01248,ORD0719,PROD010,2,2500.0
ITEM01249,ORD0720,PROD011,12,6000.0
ITEM01250,ORD0721,PROD005,1,1500.0
ITEM01251,ORD0721,PROD004,1,450.0
ITEM01252,ORD0721,PROD009,2,3500.0
ITEM01253,ORD0722,PROD007,2,120.0
ITEM01254,ORD0722,PROD012,3,1200.0
ITEM01255,ORD0722,PROD006,2,8500.0
ITEM01256,ORD0723,PROD013,8,600.0
ITEM01257,ORD0723,PROD011,2,6000.0
ITEM01258,ORD0724,PROD014,2,300.0
ITEM01259,ORD0724,PROD001,4,5000.0
ITEM01260,ORD0724,PROD010,4,2500.0
ITEM01261,ORD0725,PROD003,6,800.0
ITEM01262,ORD0725,PROD002,11,1200.0
ITEM01263,ORD0726,PROD006,13,8500.0
ITEM01264,ORD0726,PROD002,5,1200.0
ITEM01265,ORD0727,PROD002,2,1200.0
ITEM01266,ORD0728,PROD015,1,4000.0
ITEM01267,ORD0729,PROD011,1,6000.0
ITEM01268,ORD0729,PROD013,2,600.0
ITEM01269,ORD0730,PROD012,3,1200.0
ITEM01270,ORD0731,PROD012,4,975.18
ITEM01271,ORD0731,PROD009,2,3500.0
ITEM01272,ORD0731,PROD005,3,1500.0
ITEM01273,ORD0732,PROD007,2,94.38
ITEM01274,ORD0733,PROD003,1,800.0
ITEM01275,ORD0734,PROD002,2,1200.0
ITEM01276,ORD0735,PROD004,13,339.48
ITEM01277,ORD0735,PROD013,11,600.0
ITEM01278,ORD0736,PROD001,3,5000.0
ITEM01279,ORD0737,PROD014,3,300.0
ITEM01280,ORD0737,PROD007,2,120.0
ITEM01281,ORD0738,PROD012,2,1200.0
ITEM01282,ORD0738,PROD001,3,5000.0
ITEM01283,ORD0739,PROD009,3,3500.0
ITEM01284,ORD0739,PROD003,3,800.0
ITEM01285,ORD0739,PROD006,1,8500.0
ITEM01286,ORD0740,PROD007,6,120.0
ITEM01287,ORD0740,PROD003,5,800.0
ITEM01288,ORD0741,PROD003,3,800.0
ITEM01289,ORD0741,PROD014,2,300.0
ITEM01290,ORD0742,PROD007,2,120.0
ITEM01291,ORD0743,PROD006,19,8500.0
ITEM01292,ORD0743,PROD015,10,4000.0
ITEM01293,ORD0743,PROD011,15,6000.0
ITEM01294,ORD0744,PROD011,4,6000.0
ITEM01295,ORD0744,PROD003,8,800.0
ITEM01296,ORD0744,PROD010,8,2500.0
ITEM01297,ORD0745,PROD014,8,300.0
ITEM01298,ORD0746,PROD002,2,1200.0
ITEM01299,ORD0746,PROD014,3,300.0
ITEM01300,ORD0747,PROD010,4,2500.0
ITEM01301,ORD0747,PROD001,7,5000.0
ITEM01302,ORD0748,PROD011,8,6000.0
ITEM01303,ORD0748,PROD012,2,1200.0
ITEM01304,ORD0749,PROD006,3,8500.0
ITEM01305,ORD0749,PROD009,2,3500.0
ITEM01306,ORD0749,PROD007,2,120.0
ITEM01307,ORD0750,PROD002,7,1200.0
ITEM01308,ORD0750,PROD004,3,450.0
ITEM01309,ORD0751,PROD004,8,450.0
ITEM01310,ORD0751,PROD012,7,1200.0
ITEM01311,ORD0751,PROD001,14,5000.0
ITEM01312,ORD0752,PROD014,11,300.0
ITEM01313,ORD0753,PROD014,11,211.87
ITEM01314,ORD0754,PROD003,8,800.0
ITEM01315,ORD0755,PROD005,5,1500.0
ITEM01316,ORD0756,PROD006,3,8500.0
ITEM01317,ORD0757,PROD005,5,1500.0
ITEM01318,ORD0757,PROD006,4,8500.0
ITEM01319,ORD0758,PROD008,6,2200.0
ITEM01320,ORD0758,PROD011,7,6000.0
ITEM01321,ORD0759,PROD006,2,7141.07
ITEM01322,ORD0760,PROD007,1,120.0
ITEM01323,ORD0760,PROD013,3,600.0
ITEM01324,ORD0760,PROD009,2,3500.0
ITEM01325,ORD0761,PROD001,2,5000.0
ITEM01326,ORD0761,PROD007,8,120.0
ITEM01327,ORD0762,PROD009,2,3500.0
ITEM01328,ORD0763,PROD012,2,1200.0
ITEM01329,ORD0763,PROD011,7,6000.0
ITEM01330,ORD0764,PROD008,4,2200.0
ITEM01331,ORD0764,PROD001,8,5000.0
ITEM01332,ORD0765,PROD010,5,2500.0
ITEM01333,ORD0766,PROD010,3,2500.0
ITEM01334,ORD0766,PROD014,3,300.0
ITEM01335,ORD0767,PROD008,3,2200.0
ITEM01336,ORD0767,PROD005,3,1500.0
ITEM01337,ORD0768,PROD010,1,2500.0
ITEM01338,ORD0769,PROD015,2,4000.0
ITEM01339,ORD0770,PROD005,15,1500.0
ITEM01340,ORD0771,PROD014,3,300.0
ITEM01341,ORD0771,PROD002,3,1026.18
ITEM01342,ORD0772,PROD015,5,4000.0
ITEM01343,ORD0772,PROD003,3,800.0
ITEM01344,ORD0772,PROD013,8,600.0
ITEM01345,ORD0773,PROD004,3,450.0
ITEM01346,ORD0773,PROD012,1,1200.0
ITEM01347,ORD0773,PROD008,1,2200.0
ITEM01348,ORD0774,PROD010,2,2500.0
ITEM01349,ORD0774,PROD015,3,4000.0
ITEM01350,ORD0774,PROD001,3,5000.0
ITEM01351,ORD0774,PROD008,3,2200.0
ITEM01352,ORD0775,PROD007,2,120.0
ITEM01353,ORD0775,PROD008,6,2200.0
ITEM01354,ORD0776,PROD002,2,1200.0
ITEM01355,ORD0777,PROD008,6,2200.0
ITEM01356,ORD0777,PROD007,3,120.0
ITEM01357,ORD0778,PROD010,1,2500.0
ITEM01358,ORD0779,PROD009,2,3500.0
ITEM01359,ORD0780,PROD013,7,600.0
ITEM01360,ORD0781,PROD009,1,3500.0
ITEM01361,ORD0782,PROD003,17,569.6
ITEM01362,ORD0783,PROD002,13,1200.0
ITEM01363,ORD0783,PROD009,5,3500.0
ITEM01364,ORD0784,PROD006,1,8500.0
ITEM01365,ORD0784,PROD004,2,450.0
ITEM01366,ORD0784,PROD008,1,2200.0
ITEM01367,ORD0785,PROD011,7,6000.0
ITEM01368,ORD0786,PROD003,3,800.0
ITEM01369,ORD0786,PROD011,1,6000.0
ITEM01370,ORD0786,PROD015,1,4000.0
ITEM01371,ORD0787,PROD013,5,600.0
ITEM01372,ORD0788,PROD004,8,450.0
ITEM01373,ORD0789,PROD007,1,120.0
ITEM01374,ORD0790,PROD001,7,5000.0
ITEM01375,ORD0790,PROD004,4,450.0
ITEM01376,ORD0791,PROD014,3,300.0
ITEM01377,ORD0791,PROD004,2,450.0
ITEM01378,ORD0792,PROD015,7,4000.0
ITEM01379,ORD0792,PROD007,7,120.0
ITEM01380,ORD0793,PROD005,8,1500.0
ITEM01381,ORD0793,PROD008,6,1569.19
ITEM01382,ORD0794,PROD015,9,4000.0
ITEM01383,ORD0795,PROD005,2,1500.0
ITEM01384,ORD0796,PROD015,4,4000.0
ITEM01385,ORD0796,PROD006,6,8500.0
ITEM01386,ORD0797,PROD008,3,2200.0
ITEM01387,ORD0798,PROD014,6,300.0
ITEM01388,ORD0798,PROD012,7,1200.0
ITEM01389,ORD0799,PROD010,5,2500.0
ITEM01390,ORD0799,PROD003,7,800.0
ITEM01391,ORD0800,PROD009,3,3500.0
ITEM01392,ORD0801,PROD005,4,1500.0
ITEM01393,ORD0802,PROD004,2,450.0
ITEM01394,ORD0802,PROD006,3,8500.0
ITEM01395,ORD0803,PROD004,7,450.0
ITEM01396,ORD0803,PROD014,4,300.0
ITEM01397,ORD0803,PROD006,7,8500.0
ITEM01398,ORD0803,PROD009,8,3500.0
ITEM01399,ORD0804,PROD013,3,600.0
ITEM01400,ORD0804,PROD015,3,4000.0
ITEM01401,ORD0805,PROD009,1,3500.0
ITEM01402,ORD0805,PROD006,3,8500.0
ITEM01403,ORD0806,PROD012,14,1200.0
ITEM01404,ORD0807,PROD013,7,600.0
ITEM01405,ORD0808,PROD011,8,6000.0
ITEM01406,ORD0809,PROD008,3,2200.0
ITEM01407,ORD0810,PROD009,3,3500.0
ITEM01408,ORD0810,PROD006,2,8500.0
ITEM01409,ORD0811,PROD014,1,300.0
ITEM01410,ORD0811,PROD009,2,3500.0
ITEM01411,ORD0811,PROD007,2,120.0
ITEM01412,ORD0811,PROD001,3,5000.0
ITEM01413,ORD0812,PROD010,2,2500.0
ITEM01414,ORD0813,PROD007,7,120.0
ITEM01415,ORD0814,PROD008,17,2200.0
ITEM01416,ORD0814,PROD007,9,120.0
ITEM01417,ORD0815,PROD013,1,600.0
ITEM01418,ORD0816,PROD002,13,1200.0
ITEM01419,ORD0817,PROD012,3,1200.0
ITEM01420,ORD0818,PROD011,3,6000.0
ITEM01421,ORD0819,PROD010,7,2500.0
ITEM01422,ORD0820,PROD004,1,450.0
ITEM01423,ORD0821,PROD005,2,1500.0
ITEM01424,ORD0821,PROD009,1,2858.88
ITEM01425,ORD0822,PROD003,2,800.0
ITEM01426,ORD0822,PROD013,3,439.25
ITEM01427,ORD0823,PROD010,8,2500.0
ITEM01428,ORD0823,PROD005,2,1500.0
ITEM01429,ORD0824,PROD004,2,450.0
ITEM01430,ORD0825,PROD015,1,3336.93
ITEM01431,ORD0825,PROD004,2,450.0
ITEM01432,ORD0825,PROD005,3,1500.0
ITEM01433,ORD0826,PROD004,1,450.0
ITEM01434,ORD0827,PROD008,5,2200.0
ITEM01435,ORD0828,PROD014,2,255.9
ITEM01436,ORD0828,PROD010,1,2500.0
ITEM01437,ORD0828,PROD013,2,600.0
ITEM01438,ORD0829,PROD006,5,8500.0
ITEM01439,ORD0829,PROD015,5,4000.0
ITEM01440,ORD0829,PROD001,6,5000.0
ITEM01441,ORD0830,PROD002,17,1200.0
ITEM01442,ORD0831,PROD004,2,450.0
ITEM01443,ORD0832,PROD012,4,1200.0
ITEM01444,ORD0833,PROD015,2,4000.0
ITEM01445,ORD0834,PROD010,3,2500.0
ITEM01446,ORD0834,PROD004,2,450.0
ITEM01447,ORD0835,PROD010,4,2500.0
ITEM01448,ORD0836,PROD007,19,120.0
ITEM01449,ORD0837,PROD005,2,1500.0
ITEM01450,ORD0838,PROD005,5,1500.0
ITEM01451,ORD0839,PROD010,7,2500.0
ITEM01452,ORD0840,PROD004,2,450.0
ITEM01453,ORD0840,PROD014,4,300.0
ITEM01454,ORD0841,PROD012,3,1200.0
ITEM01455,ORD0842,PROD001,2,5000.0
ITEM01456,ORD0842,PROD005,4,1500.0
ITEM01457,ORD0843,PROD014,5,300.0
ITEM01458,ORD0844,PROD004,1,450.0
ITEM01459,ORD0844,PROD007,1,120.0
ITEM01460,ORD0844,PROD005,3,1500.0
ITEM01461,ORD0845,PROD013,8,600.0
ITEM01462,ORD0845,PROD014,3,300.0
ITEM01463,ORD0846,PROD007,3,120.0
ITEM01464,ORD0847,PROD004,1,450.0
ITEM01465,ORD0847,PROD010,1,2500.0
ITEM01466,ORD0847,PROD012,1,1200.0
ITEM01467,ORD0848,PROD009,2,3500.0
ITEM01468,ORD0848,PROD013,1,600.0
ITEM01469,ORD0849,PROD013,2,600.0
ITEM01470,ORD0850,PROD005,3,1500.0
ITEM01471,ORD0851,PROD015,5,4000.0
ITEM01472,ORD0851,PROD001,2,5000.0
ITEM01473,ORD0852,PROD004,2,450.0
ITEM01474,ORD0852,PROD014,2,300.0
ITEM01475,ORD0852,PROD010,2,2500.0
ITEM01476,ORD0853,PROD004,3,450.0
ITEM01477,ORD0854,PROD002,3,950.59
ITEM01478,ORD0854,PROD007,8,120.0
ITEM01479,ORD0855,PROD009,3,3500.0
ITEM01480,ORD0855,PROD015,3,4000.0
ITEM01481,ORD0856,PROD009,17,3500.0
ITEM01482,ORD0856,PROD006,18,8500.0
ITEM01483,ORD0857,PROD003,3,800.0
ITEM01484,ORD0857,PROD013,4,600.0
ITEM01485,ORD0857,PROD001,2,5000.0
ITEM01486,ORD0858,PROD007,2,120.0
ITEM01487,ORD0859,PROD004,8,354.2
ITEM01488,ORD0860,PROD003,3,800.0
ITEM01489,ORD0860,PROD008,3,2200.0
ITEM01490,ORD0861,PROD007,1,89.45
ITEM01491,ORD0861,PROD004,2,450.0
ITEM01492,ORD0862,PROD012,19,1200.0
ITEM01493,ORD0863,PROD003,2,800.0
ITEM01494,ORD0864,PROD003,3,800.0
ITEM01495,ORD0865,PROD001,4,5000.0
ITEM01496,ORD0866,PROD011,2,6000.0
ITEM01497,ORD0867,PROD014,3,300.0
ITEM01498,ORD0868,PROD014,2,300.0
ITEM01499,ORD0869,PROD005,3,1500.0
ITEM01500,ORD0870,PROD003,13,800.0
ITEM01501,ORD0870,PROD012,11,1200.0
ITEM01502,ORD0870,PROD014,16,234.2
ITEM01503,ORD0870,PROD009,19,3500.0
ITEM01504,ORD0871,PROD006,1,8500.0
ITEM01505,ORD0872,PROD015,2,4000.0
ITEM01506,ORD0872,PROD008,3,1882.9
ITEM01507,ORD0873,PROD010,1,2500.0
ITEM01508,ORD0873,PROD009,1,3500.0
ITEM01509,ORD0874,PROD011,3,6000.0
ITEM01510,ORD0875,PROD005,1,1500.0
ITEM01511,ORD0875,PROD003,1,800.0
ITEM01512,ORD0876,PROD007,1,120.0
ITEM01513,ORD0877,PROD003,11,800.0
ITEM01514,ORD0878,PROD013,1,600.0
ITEM01515,ORD0879,PROD015,1,4000.0
ITEM01516,ORD0879,PROD004,1,450.0
ITEM01517,ORD0880,PROD008,1,2200.0
ITEM01518,ORD0881,PROD003,8,800.0
ITEM01519,ORD0881,PROD011,19,6000.0
ITEM01520,ORD0881,PROD008,15,2200.0
ITEM01521,ORD0882,PROD014,6,300.0
ITEM01522,ORD0882,PROD008,8,2200.0
ITEM01523,ORD0882,PROD005,7,1500.0
ITEM01524,ORD0882,PROD010,6,2500.0
ITEM01525,ORD0883,PROD012,3,1200.0
ITEM01526,ORD0883,PROD010,3,2500.0
ITEM01527,ORD0884,PROD014,2,300.0
ITEM01528,ORD0885,PROD009,14,3500.0
ITEM01529,ORD0886,PROD007,14,120.0
ITEM01530,ORD0886,PROD001,13,5000.0
ITEM01531,ORD0887,PROD004,1,450.0
ITEM01532,ORD0888,PROD015,3,4000.0
ITEM01533,ORD0889,PROD009,5,3500.0
ITEM01534,ORD0889,PROD006,5,8500.0
ITEM01535,ORD0890,PROD004,1,450.0
ITEM01536,ORD0891,PROD011,2,6000.0
ITEM01537,ORD0891,PROD002,1,1200.0
ITEM01538,ORD0891,PROD013,2,600.0
ITEM01539,ORD0892,PROD001,4,5000.0
ITEM01540,ORD0893,PROD004,2,450.0
ITEM01541,ORD0894,PROD007,6,120.0
ITEM01542,ORD0895,PROD004,4,450.0
ITEM01543,ORD0896,PROD006,15,8500.0
ITEM01544,ORD0896,PROD003,7,800.0
ITEM01545,ORD0896,PROD010,7,2500.0
ITEM01546,ORD0897,PROD009,2,3500.0
ITEM01547,ORD0898,PROD013,3,600.0
ITEM01548,ORD0899,PROD001,1,5000.0
ITEM01549,ORD0899,PROD008,2,2200.0
ITEM01550,ORD0899,PROD003,3,800.0
ITEM01551,ORD0899,PROD015,3,4000.0
ITEM01552,ORD0900,PROD005,15,1500.0
ITEM01553,ORD0901,PROD002,11,1200.0
ITEM01554,ORD0901,PROD001,17,5000.0
ITEM01555,ORD0901,PROD010,20,2500.0
ITEM01556,ORD0901,PROD014,14,300.0
ITEM01557,ORD0902,PROD014,2,300.0
ITEM01558,ORD0902,PROD010,2,2500.0
ITEM01559,ORD0903,PROD011,3,6000.0
ITEM01560,ORD0904,PROD004,3,450.0
ITEM01561,ORD0905,PROD006,7,8500.0
ITEM01562,ORD0906,PROD008,2,2200.0
ITEM01563,ORD0907,PROD011,3,6000.0
ITEM01564,ORD0908,PROD015,3,4000.0
ITEM01565,ORD0909,PROD011,12,6000.0
ITEM01566,ORD0909,PROD006,9,6049.87
ITEM01567,ORD0909,PROD004,8,450.0
ITEM01568,ORD0910,PROD003,4,800.0
ITEM01569,ORD0910,PROD015,7,4000.0
ITEM01570,ORD0910,PROD012,3,1200.0
ITEM01571,ORD0910,PROD002,5,1200.0
ITEM01572,ORD0911,PROD011,14,6000.0
ITEM01573,ORD0911,PROD015,11,4000.0
ITEM01574,ORD0911,PROD009,6,3500.0
ITEM01575,ORD0912,PROD006,1,8500.0
ITEM01576,ORD0913,PROD013,1,600.0
ITEM01577,ORD0913,PROD005,2,1500.0
ITEM01578,ORD0913,PROD007,2,120.0
ITEM01579,ORD0914,PROD008,3,2200.0
ITEM01580,ORD0914,PROD003,2,800.0
ITEM01581,ORD0914,PROD006,3,8500.0
ITEM01582,ORD0915,PROD014,1,300.0
ITEM01583,ORD0916,PROD008,2,2200.0
ITEM01584,ORD0917,PROD004,5,450.0
ITEM01585,ORD0917,PROD009,3,3500.0
ITEM01586,ORD0917,PROD010,5,1754.61
ITEM01587,ORD0918,PROD006,3,8500.0
ITEM01588,ORD0919,PROD008,8,2200.0
ITEM01589,ORD0920,PROD004,15,450.0
ITEM01590,ORD0920,PROD003,13,800.0
ITEM01591,ORD0921,PROD010,1,2500.0
ITEM01592,ORD0921,PROD015,3,4000.0
ITEM01593,ORD0921,PROD014,2,300.0
ITEM01594,ORD0922,PROD005,19,1500.0
ITEM01595,ORD0922,PROD009,15,2862.52
ITEM01596,ORD0923,PROD002,6,1200.0
ITEM01597,ORD0923,PROD008,4,2200.0
ITEM01598,ORD0923,PROD007,3,120.0
ITEM01599,ORD0923,PROD014,4,300.0
ITEM01600,ORD0924,PROD014,3,300.0
ITEM01601,ORD0924,PROD004,2,335.63
ITEM01602,ORD0924,PROD011,1,6000.0
ITEM01603,ORD0925,PROD007,1,120.0
ITEM01604,ORD0926,PROD013,8,600.0
ITEM01605,ORD0926,PROD015,5,3494.84
ITEM01606,ORD0926,PROD005,7,1500.0
ITEM01607,ORD0926,PROD009,7,3500.0
ITEM01608,ORD0927,PROD011,20,6000.0
ITEM01609,ORD0927,PROD001,11,5000.0
ITEM01610,ORD0928,PROD013,8,600.0
ITEM01611,ORD0928,PROD002,5,1200.0
ITEM01612,ORD0929,PROD009,3,3500.0
ITEM01613,ORD0930,PROD002,7,1200.0
ITEM01614,ORD0930,PROD006,5,6170.79
ITEM01615,ORD0931,PROD005,3,1500.0
ITEM01616,ORD0931,PROD003,2,800.0
ITEM01617,ORD0932,PROD004,2,450.0
ITEM01618,ORD0932,PROD012,2,1200.0
ITEM01619,ORD0932,PROD003,3,800.0
ITEM01620,ORD0933,PROD002,1,1200.0
ITEM01621,ORD0933,PROD003,1,800.0
ITEM01622,ORD0934,PROD013,2,600.0
ITEM01623,ORD0935,PROD008,15,2200.0
ITEM01624,ORD0936,PROD013,2,600.0
ITEM01625,ORD0936,PROD009,2,3500.0
ITEM01626,ORD0937,PROD002,2,1200.0
ITEM01627,ORD0938,PROD007,1,120.0
ITEM01628,ORD0939,PROD001,3,5000.0
ITEM01629,ORD0940,PROD002,10,1200.0
ITEM01630,ORD0940,PROD015,10,4000.0
ITEM01631,ORD0941,PROD004,8,450.0
ITEM01632,ORD0941,PROD008,2,2200.0
ITEM01633,ORD0942,PROD013,5,600.0
ITEM01634,ORD0943,PROD013,3,600.0
ITEM01635,ORD0943,PROD007,6,120.0
ITEM01636,ORD0944,PROD012,2,1200.0
ITEM01637,ORD0944,PROD015,7,4000.0
ITEM01638,ORD0945,PROD015,2,4000.0
ITEM01639,ORD0945,PROD013,2,600.0
ITEM01640,ORD0946,PROD004,1,450.0
ITEM01641,ORD0946,PROD001,1,5000.0
ITEM01642,ORD0947,PROD011,2,6000.0
ITEM01643,ORD0948,PROD014,2,300.0
ITEM01644,ORD0949,PROD002,6,1200.0
ITEM01645,ORD0949,PROD003,8,800.0
ITEM01646,ORD0949,PROD015,3,4000.0
ITEM01647,ORD0950,PROD009,2,3500.0
ITEM01648,ORD0950,PROD012,1,1200.0
ITEM01649,ORD0951,PROD004,3,450.0
ITEM01650,ORD0951,PROD005,2,1081.97
ITEM01651,ORD0952,PROD011,4,6000.0
ITEM01652,ORD0952,PROD003,3,800.0
ITEM01653,ORD0952,PROD012,8,1200.0
ITEM01654,ORD0953,PROD009,2,3500.0
ITEM01655,ORD0954,PROD005,5,1344.38
ITEM01656,ORD0955,PROD012,1,1200.0
ITEM01657,ORD0956,PROD010,2,2500.0
ITEM01658,ORD0956,PROD015,2,4000.0
ITEM01659,ORD0956,PROD002,2,1200.0
ITEM01660,ORD0957,PROD004,6,450.0
ITEM01661,ORD0958,PROD005,2,1500.0
ITEM01662,ORD0959,PROD009,1,3500.0
ITEM01663,ORD0959,PROD014,3,300.0
ITEM01664,ORD0960,PROD009,7,3500.0
ITEM01665,ORD0960,PROD005,5,1500.0
ITEM01666,ORD0960,PROD015,2,4000.0
ITEM01667,ORD0961,PROD002,4,1200.0
ITEM01668,ORD0961,PROD011,3,6000.0
ITEM01669,ORD0961,PROD006,6,7465.38
ITEM01670,ORD0962,PROD013,16,600.0
ITEM01671,ORD0963,PROD003,12,800.0
ITEM01672,ORD0964,PROD011,3,6000.0
ITEM01673,ORD0965,PROD013,2,600.0
ITEM01674,ORD0966,PROD003,3,800.0
ITEM01675,ORD0966,PROD015,3,4000.0
ITEM01676,ORD0967,PROD001,3,5000.0
ITEM01677,ORD0967,PROD011,1,6000.0
ITEM01678,ORD0967,PROD009,1,3500.0
ITEM01679,ORD0967,PROD005,1,1500.0
ITEM01680,ORD0968,PROD014,3,300.0
ITEM01681,ORD0969,PROD010,5,2500.0
ITEM01682,ORD0970,PROD004,3,450.0
ITEM01683,ORD0971,PROD007,2,120.0
ITEM01684,ORD0972,PROD002,5,1200.0
ITEM01685,ORD0973,PROD012,3,1200.0
ITEM01686,ORD0973,PROD003,3,800.0
ITEM01687,ORD0974,PROD004,3,450.0
ITEM01688,ORD0974,PROD003,7,800.0
ITEM01689,ORD0974,PROD012,2,1200.0
ITEM01690,ORD0974,PROD001,3,5000.0
ITEM01691,ORD0975,PROD002,6,890.45
ITEM01692,ORD0976,PROD012,5,1200.0
ITEM01693,ORD0977,PROD008,1,2200.0
ITEM01694,ORD0978,PROD002,4,1200.0
ITEM01695,ORD0978,PROD014,5,300.0
ITEM01696,ORD0979,PROD005,7,1500.0
ITEM01697,ORD0979,PROD008,7,2200.0
ITEM01698,ORD0980,PROD004,3,450.0
ITEM01699,ORD0981,PROD008,4,2200.0
