order_id,customer_id,sales_rep_id,region_id,order_date,shipping_date,order_status,sales_channel,delay_days
ORD0652,CUST068,REP05,REG03,2025-06-25,2025-06-26,Completed,Partner,1
ORD0653,CUST097,REP07,REG04,2025-06-25,2025-06-30,Completed,Online,5
ORD0654,CUST022,REP08,REG04,2025-06-25,2025-07-04,Returned,Partner,9
ORD0655,CUST069,REP04,REG02,2025-06-26,2025-06-29,Completed,Direct,3
ORD0656,CUST036,REP08,REG04,2025-06-26,2025-07-07,Returned,Online,11
ORD0657,CUST043,REP06,REG03,2025-06-27,2025-06-28,Completed,Direct,1
ORD0658,CUST005,REP02,REG01,2025-06-27,2025-06-30,Completed,Direct,3
ORD0659,CUST055,REP02,REG01,2025-06-28,2025-06-30,Completed,Direct,2
ORD0660,CUST060,REP05,REG03,2025-06-28,2025-07-03,Completed,Direct,5
ORD0661,CUST099,REP04,REG02,2025-06-28,2025-06-30,Completed,Direct,2
ORD0662,CUST084,REP08,REG04,2025-06-28,2025-07-01,Completed,Partner,3
ORD0663,CUST063,REP03,REG02,2025-06-28,2025-06-30,Completed,Online,2
ORD0664,CUST055,REP02,REG01,2025-06-29,2025-06-30,Completed,Direct,1
ORD0665,CUST073,REP05,REG03,2025-06-29,2025-07-03,Completed,Direct,4
ORD0666,CUST096,REP06,REG03,2025-06-29,2025-06-30,Completed,Partner,1
ORD0667,CUST042,REP01,REG01,2025-06-29,2025-07-02,Returned,Online,3
ORD0668,CUST059,REP02,REG01,2025-06-30,2025-07-04,Completed,Direct,4
ORD0669,CUST059,REP01,REG01,2025-06-30,2025-07-01,Cancelled,Online,1
ORD0670,CUST058,REP03,REG02,2025-07-02,2025-07-03,Completed,Direct,1
ORD0671,CUST024,REP03,REG02,2025-07-02,2025-07-06,Completed,Direct,4
ORD0672,CUST072,REP06,REG03,2025-07-04,2025-07-05,Completed,Partner,1
ORD0673,CUST097,REP08,REG04,2025-07-05,2025-07-10,Completed,Online,5
ORD0674,CUST099,REP07,REG04,2025-07-05,2025-07-10,Completed,Direct,5
ORD0675,CUST057,REP02,REG01,2025-07-06,2025-07-07,Completed,Online,1
ORD0676,CUST068,REP03,REG02,2025-07-06,2025-07-08,Completed,Online,2
ORD0677,CUST062,REP08,REG04,2025-07-08,2025-07-17,Returned,Online,9
ORD0678,CUST078,REP04,REG02,2025-07-09,2025-07-12,Completed,Online,3
ORD0679,CUST045,REP07,REG04,2025-07-09,2025-07-12,Completed,Direct,3
ORD0680,CUST077,REP05,REG03,2025-07-09,2025-07-13,Completed,Partner,4
ORD0681,CUST020,REP03,REG02,2025-07-09,2025-07-10,Completed,Online,1
ORD0682,CUST006,REP08,REG04,2025-07-09,2025-07-10,Cancelled,Direct,1
ORD0683,CUST022,REP02,REG01,2025-07-10,2025-07-11,Completed,Online,1
ORD0684,CUST034,REP03,REG02,2025-07-10,2025-07-13,Completed,Direct,3
ORD0685,CUST008,REP06,REG03,2025-07-11,2025-07-16,Completed,Direct,5
ORD0686,CUST059,REP01,REG01,2025-07-11,2025-07-12,Completed,Direct,1
ORD0687,CUST015,REP05,REG03,2025-07-11,2025-07-12,Completed,Direct,1
ORD0688,CUST008,REP08,REG04,2025-07-11,2025-07-12,Completed,Direct,1
ORD0689,CUST093,REP04,REG02,2025-07-12,2025-07-13,Returned,Partner,1
ORD0690,CUST100,REP01,REG01,2025-07-12,2025-07-14,Completed,Online,2
ORD0691,CUST009,REP04,REG02,2025-07-14,2025-07-15,Completed,Partner,1
ORD0692,CUST024,REP07,REG04,2025-07-15,2025-07-19,Completed,Online,4
ORD0693,CUST008,REP04,REG02,2025-07-18,2025-07-20,Completed,Online,2
ORD0694,CUST017,REP03,REG02,2025-07-18,2025-07-20,Completed,Direct,2
ORD0695,CUST021,REP06,REG03,2025-07-19,2025-07-22,Completed,Direct,3
ORD0696,CUST041,REP02,REG01,2025-07-20,2025-07-22,Completed,Direct,2
ORD0697,CUST072,REP06,REG03,2025-07-20,2025-07-22,Completed,Online,2
ORD0698,CUST008,REP03,REG02,2025-07-21,2025-07-22,Completed,Online,1
ORD0699,CUST028,REP08,REG04,2025-07-21,2025-07-26,Completed,Online,5
ORD0700,CUST023,REP03,REG02,2025-07-21,2025-07-23,Completed,Online,2
ORD0701,CUST089,REP08,REG04,2025-07-22,2025-08-02,Returned,Online,11
ORD0702,CUST033,REP06,REG03,2025-07-23,2025-07-28,Completed,Direct,5
ORD0703,CUST093,REP07,REG04,2025-07-23,2025-07-30,Completed,Online,7
ORD0704,CUST076,REP06,REG03,2025-07-23,2025-07-28,Completed,Online,5
ORD0705,CUST040,REP03,REG02,2025-07-24,2025-07-25,Completed,Direct,1
ORD0706,CUST096,REP07,REG04,2025-07-24,2025-07-25,Completed,Online,1
ORD0707,CUST007,REP04,REG02,2025-07-26,2025-07-28,Returned,Direct,2
ORD0708,CUST089,REP02,REG01,2025-07-27,2025-08-01,Completed,Direct,5
ORD0709,CUST021,REP07,REG04,2025-07-27,2025-07-28,Completed,Partner,1
ORD0710,CUST026,REP02,REG01,2025-07-28,2025-07-29,Cancelled,Partner,1
ORD0711,CUST029,REP04,REG02,2025-07-28,2025-07-30,Completed,Direct,2
ORD0712,CUST100,REP03,REG02,2025-07-28,2025-07-30,Completed,Online,2
ORD0713,CUST081,REP06,REG03,2025-07-28,2025-07-29,Completed,Partner,1
ORD0714,CUST018,REP07,REG04,2025-07-29,2025-08-09,Cancelled,Online,11
ORD0715,CUST071,REP06,REG03,2025-07-29,2025-08-01,Completed,Online,3
ORD0716,CUST031,REP04,REG02,2025-07-29,2025-08-01,Completed,Direct,3
ORD0717,CUST072,REP06,REG03,2025-07-30,2025-07-31,Completed,Partner,1
ORD0718,CUST096,REP05,REG03,2025-07-31,2025-08-01,Returned,Direct,1
ORD0719,CUST054,REP04,REG02,2025-08-01,2025-08-03,Completed,Direct,2
ORD0720,CUST086,REP05,REG03,2025-08-01,2025-08-02,Returned,Online,1
ORD0721,CUST023,REP01,REG01,2025-08-02,2025-08-04,Completed,Direct,2
ORD0722,CUST051,REP04,REG02,2025-08-02,2025-08-06,Completed,Direct,4
ORD0723,CUST091,REP02,REG01,2025-08-03,2025-08-05,Completed,Direct,2
ORD0724,CUST043,REP02,REG01,2025-08-03,2025-08-05,Completed,Direct,2
ORD0725,CUST063,REP01,REG01,2025-08-03,2025-08-05,Completed,Direct,2
ORD0726,CUST045,REP02,REG01,2025-08-03,2025-08-07,Completed,Online,4
ORD0727,CUST076,REP07,REG04,2025-08-03,2025-08-05,Completed,Direct,2
ORD0728,CUST093,REP04,REG02,2025-08-03,2025-08-05,Completed,Online,2
ORD0729,CUST050,REP02,REG01,2025-08-04,2025-08-06,Completed,Online,2
ORD0730,CUST005,REP08,REG04,2025-08-04,2025-08-08,Completed,Online,4
ORD0731,CUST013,REP07,REG04,2025-08-05,2025-08-07,Completed,Online,2
ORD0732,CUST029,REP07,REG04,2025-08-05,2025-08-10,Cancelled,Online,5
ORD0733,CUST062,REP04,REG02,2025-08-06,2025-08-07,Returned,Direct,1
ORD0734,CUST056,REP07,REG04,2025-08-06,2025-08-13,Returned,Direct,7
ORD0735,CUST072,REP03,REG02,2025-08-07,2025-08-11,Completed,Online,4
ORD0736,CUST057,REP04,REG02,2025-08-07,2025-08-08,Completed,Direct,1
ORD0737,CUST088,REP01,REG01,2025-08-07,2025-08-10,Completed,Partner,3
ORD0738,CUST020,REP01,REG01,2025-08-08,2025-08-10,Completed,Direct,2
ORD0739,CUST076,REP04,REG02,2025-08-08,2025-08-10,Completed,Online,2
ORD0740,CUST002,REP03,REG02,2025-08-08,2025-08-10,Returned,Direct,2
ORD0741,CUST050,REP05,REG03,2025-08-09,2025-08-10,Completed,Direct,1
ORD0742,CUST001,REP08,REG04,2025-08-09,2025-08-16,Cancelled,Direct,7
ORD0743,CUST015,REP06,REG03,2025-08-09,2025-08-11,Returned,Direct,2
ORD0744,CUST011,REP07,REG04,2025-08-10,2025-08-17,Completed,Partner,7
ORD0745,CUST085,REP04,REG02,2025-08-10,2025-08-11,Completed,Online,1
ORD0746,CUST059,REP05,REG03,2025-08-10,2025-08-12,Completed,Online,2
ORD0747,CUST033,REP06,REG03,2025-08-10,2025-08-11,Cancelled,Partner,1
ORD0748,CUST069,REP01,REG01,2025-08-10,2025-08-11,Completed,Partner,1
ORD0749,CUST055,REP05,REG03,2025-08-10,2025-08-11,Completed,Partner,1
ORD0750,CUST032,REP07,REG04,2025-08-11,2025-08-16,Completed,Online,5
ORD0751,CUST063,REP05,REG03,2025-08-12,2025-08-14,Completed,Online,2
ORD0752,CUST061,REP04,REG02,2025-08-12,2025-08-16,Returned,Online,4
ORD0753,CUST035,REP07,REG04,2025-08-13,2025-08-15,Completed,Online,2
ORD0754,CUST012,REP02,REG01,2025-08-14,2025-08-15,Completed,Direct,1
ORD0755,CUST075,REP01,REG01,2025-08-14,2025-08-17,Completed,Partner,3
ORD0756,CUST030,REP05,REG03,2025-08-15,2025-08-18,Completed,Direct,3
ORD0757,CUST032,REP05,REG03,2025-08-15,2025-08-16,Completed,Online,1
ORD0758,CUST091,REP02,REG01,2025-08-15,2025-08-17,Completed,Direct,2
ORD0759,CUST058,REP06,REG03,2025-08-16,2025-08-17,Completed,Online,1
ORD0760,CUST004,REP01,REG01,2025-08-16,2025-08-17,Returned,Partner,1
ORD0761,CUST007,REP04,REG02,2025-08-16,2025-08-18,Returned,Direct,2
ORD0762,CUST085,REP08,REG04,2025-08-17,2025-08-26,Returned,Partner,9
ORD0763,CUST073,REP07,REG04,2025-08-17,2025-08-24,Returned,Online,7
ORD0764,CUST084,REP01,REG01,2025-08-18,2025-08-22,Completed,Online,4
ORD0765,CUST073,REP04,REG02,2025-08-19,2025-08-21,Completed,Partner,2
ORD0766,CUST064,REP01,REG01,2025-08-19,2025-08-22,Completed,Direct,3
ORD0767,CUST050,REP08,REG04,2025-08-19,2025-08-24,Completed,Online,5
ORD0768,CUST090,REP03,REG02,2025-08-19,2025-08-20,Completed,Online,1
ORD0769,CUST054,REP03,REG02,2025-08-20,2025-08-22,Completed,Online,2
ORD0770,CUST026,REP04,REG02,2025-08-21,2025-08-25,Completed,Direct,4
ORD0771,CUST012,REP03,REG02,2025-08-21,2025-08-23,Completed,Direct,2
ORD0772,CUST069,REP02,REG01,2025-08-22,2025-08-24,Cancelled,Online,2
ORD0773,CUST058,REP03,REG02,2025-08-22,2025-08-24,Completed,Direct,2
ORD0774,CUST023,REP03,REG02,2025-08-23,2025-08-25,Completed,Direct,2
ORD0775,CUST084,REP05,REG03,2025-08-23,2025-08-27,Completed,Direct,4
ORD0776,CUST044,REP04,REG02,2025-08-25,2025-08-27,Completed,Direct,2
ORD0777,CUST094,REP01,REG01,2025-08-25,2025-08-27,Completed,Direct,2
ORD0778,CUST083,REP07,REG04,2025-08-25,2025-08-30,Completed,Online,5
ORD0779,CUST023,REP04,REG02,2025-08-25,2025-08-26,Completed,Direct,1
ORD0780,CUST043,REP01,REG01,2025-08-26,2025-08-27,Completed,Direct,1
ORD0781,CUST050,REP03,REG02,2025-08-28,2025-08-30,Completed,Online,2
ORD0782,CUST065,REP03,REG02,2025-08-28,2025-08-29,Completed,Partner,1
ORD0783,CUST026,REP06,REG03,2025-08-29,2025-08-30,Completed,Online,1
ORD0784,CUST097,REP08,REG04,2025-08-29,2025-09-03,Completed,Partner,5
ORD0785,CUST005,REP04,REG02,2025-08-30,2025-09-01,Completed,Direct,2
ORD0786,CUST097,REP02,REG01,2025-08-30,2025-09-02,Completed,Online,3
ORD0787,CUST046,REP07,REG04,2025-08-30,2025-09-06,Cancelled,Direct,7
ORD0788,CUST094,REP08,REG04,2025-08-31,2025-09-07,Returned,Online,7
ORD0789,CUST006,REP04,REG02,2025-08-31,2025-09-03,Completed,Online,3
ORD0790,CUST075,REP04,REG02,2025-09-02,2025-09-04,Completed,Online,2
ORD0791,CUST030,REP04,REG02,2025-09-02,2025-09-03,Completed,Online,1
ORD0792,CUST046,REP05,REG03,2025-09-03,2025-09-05,Completed,Online,2
ORD0793,CUST002,REP07,REG04,2025-09-03,2025-09-12,Cancelled,Partner,9
ORD0794,CUST021,REP08,REG04,2025-09-04,2025-09-11,Cancelled,Online,7
ORD0795,CUST060,REP06,REG03,2025-09-04,2025-09-06,Completed,Partner,2
ORD0796,CUST002,REP06,REG03,2025-09-04,2025-09-07,Completed,Direct,3
ORD0797,CUST023,REP06,REG03,2025-09-05,2025-09-12,Returned,Direct,7
ORD0798,CUST069,REP03,REG02,2025-09-05,2025-09-08,Completed,Direct,3
ORD0799,CUST046,REP05,REG03,2025-09-06,2025-09-07,Completed,Online,1
ORD0800,CUST051,REP04,REG02,2025-09-06,2025-09-07,Completed,Direct,1
ORD0801,CUST010,REP01,REG01,2025-09-08,2025-09-10,Completed,Online,2
ORD0802,CUST068,REP03,REG02,2025-09-08,2025-09-11,Completed,Online,3
ORD0803,CUST011,REP03,REG02,2025-09-08,2025-09-10,Returned,Partner,2
ORD0804,CUST008,REP03,REG02,2025-09-09,2025-09-11,Completed,Online,2
ORD0805,CUST008,REP01,REG01,2025-09-09,2025-09-10,Completed,Online,1
ORD0806,CUST027,REP08,REG04,2025-09-09,2025-09-13,Completed,Online,4
ORD0807,CUST031,REP05,REG03,2025-09-10,2025-09-11,Completed,Direct,1
ORD0808,CUST012,REP06,REG03,2025-09-10,2025-09-11,Completed,Direct,1
ORD0809,CUST056,REP02,REG01,2025-09-10,2025-09-15,Completed,Online,5
ORD0810,CUST018,REP05,REG03,2025-09-10,2025-09-12,Completed,Direct,2
ORD0811,CUST006,REP08,REG04,2025-09-12,2025-09-14,Completed,Online,2
ORD0812,CUST059,REP01,REG01,2025-09-12,2025-09-14,Completed,Direct,2
ORD0813,CUST043,REP08,REG04,2025-09-12,2025-09-21,Cancelled,Direct,9
ORD0814,CUST072,REP02,REG01,2025-09-12,2025-09-15,Completed,Online,3
ORD0815,CUST051,REP08,REG04,2025-09-13,2025-09-18,Completed,Online,5
ORD0816,CUST035,REP04,REG02,2025-09-14,2025-09-18,Completed,Partner,4
ORD0817,CUST092,REP07,REG04,2025-09-15,2025-09-19,Completed,Direct,4
ORD0818,CUST068,REP08,REG04,2025-09-16,2025-09-25,Completed,Direct,9
ORD0819,CUST013,REP06,REG03,2025-09-16,2025-09-19,Completed,Online,3
ORD0820,CUST090,REP02,REG01,2025-09-16,2025-09-18,Completed,Direct,2
ORD0821,CUST042,REP07,REG04,2025-09-17,2025-09-21,Cancelled,Online,4
ORD0822,CUST097,REP06,REG03,2025-09-19,2025-09-21,Completed,Online,2
ORD0823,CUST033,REP06,REG03,2025-09-19,2025-09-22,Completed,Direct,3
ORD0824,CUST083,REP08,REG04,2025-09-20,2025-09-29,Completed,Online,9
ORD0825,CUST019,REP07,REG04,2025-09-20,2025-09-29,Completed,Online,9
ORD0826,CUST022,REP01,REG01,2025-09-20,2025-09-22,Returned,Partner,2
ORD0827,CUST014,REP01,REG01,2025-09-20,2025-09-22,Completed,Online,2
ORD0828,CUST093,REP08,REG04,2025-09-21,2025-09-30,Returned,Partner,9
ORD0829,CUST052,REP07,REG04,2025-09-22,2025-09-29,Returned,Partner,7
ORD0830,CUST021,REP03,REG02,2025-09-22,2025-09-23,Completed,Direct,1
ORD0831,CUST050,REP06,REG03,2025-09-23,2025-09-26,Completed,Partner,3
ORD0832,CUST069,REP07,REG04,2025-09-23,2025-09-26,Completed,Online,3
ORD0833,CUST030,REP03,REG02,2025-09-23,2025-09-25,Completed,Online,2
ORD0834,CUST092,REP07,REG04,2025-09-25,2025-10-02,Completed,Direct,7
ORD0835,CUST013,REP08,REG04,2025-09-25,2025-09-30,Completed,Direct,5
ORD0836,CUST071,REP08,REG04,2025-09-26,2025-10-01,Completed,Online,5
ORD0837,CUST041,REP08,REG04,2025-09-28,2025-10-05,Cancelled,Direct,7
ORD0838,CUST038,REP04,REG02,2025-09-29,2025-10-01,Completed,Online,2
ORD0839,CUST053,REP01,REG01,2025-09-29,2025-10-01,Completed,Direct,2
ORD0840,CUST096,REP03,REG02,2025-09-29,2025-10-02,Cancelled,Partner,3
ORD0841,CUST096,REP08,REG04,2025-09-30,2025-10-05,Completed,Partner,5
ORD0842,CUST099,REP02,REG01,2025-10-01,2025-10-02,Completed,Online,1
ORD0843,CUST001,REP06,REG03,2025-10-01,2025-10-03,Completed,Online,2
ORD0844,CUST050,REP06,REG03,2025-10-02,2025-10-06,Completed,Direct,4
ORD0845,CUST037,REP05,REG03,2025-10-03,2025-10-04,Completed,Direct,1
ORD0846,CUST039,REP01,REG01,2025-10-03,2025-10-04,Completed,Partner,1
ORD0847,CUST016,REP02,REG01,2025-10-03,2025-10-04,Completed,Partner,1
ORD0848,CUST044,REP05,REG03,2025-10-03,2025-10-04,Completed,Direct,1
ORD0849,CUST053,REP03,REG02,2025-10-03,2025-10-06,Completed,Partner,3
ORD0850,CUST076,REP08,REG04,2025-10-03,2025-10-04,Completed,Partner,1
ORD0851,CUST014,REP03,REG02,2025-10-03,2025-10-05,Completed,Partner,2
ORD0852,CUST064,REP07,REG04,2025-10-04,2025-10-11,Cancelled,Online,7
ORD0853,CUST012,REP01,REG01,2025-10-04,2025-10-06,Completed,Direct,2
ORD0854,CUST099,REP08,REG04,2025-10-04,2025-10-08,Completed,Direct,4
ORD0855,CUST062,REP05,REG03,2025-10-04,2025-10-06,Returned,Direct,2
ORD0856,CUST021,REP06,REG03,2025-10-04,2025-10-06,Completed,Direct,2
ORD0857,CUST038,REP07,REG04,2025-10-04,2025-10-05,Completed,Direct,1
ORD0858,CUST093,REP07,REG04,2025-10-05,2025-10-12,Completed,Online,7
ORD0859,CUST025,REP06,REG03,2025-10-06,2025-10-07,Completed,Direct,1
ORD0860,CUST019,REP02,REG01,2025-10-07,2025-10-09,Completed,Online,2
ORD0861,CUST008,REP05,REG03,2025-10-07,2025-10-12,Completed,Direct,5
ORD0862,CUST027,REP04,REG02,2025-10-07,2025-10-11,Completed,Online,4
ORD0863,CUST090,REP03,REG02,2025-10-07,2025-10-11,Cancelled,Online,4
ORD0864,CUST067,REP03,REG02,2025-10-08,2025-10-10,Completed,Online,2
ORD0865,CUST046,REP05,REG03,2025-10-08,2025-10-09,Completed,Direct,1
ORD0866,CUST055,REP01,REG01,2025-10-08,2025-10-11,Completed,Partner,3
ORD0867,CUST070,REP03,REG02,2025-10-08,2025-10-10,Completed,Partner,2
ORD0868,CUST077,REP08,REG04,2025-10-08,2025-10-15,Cancelled,Online,7
ORD0869,CUST016,REP05,REG03,2025-10-09,2025-10-12,Completed,Direct,3
ORD0870,CUST035,REP01,REG01,2025-10-09,2025-10-10,Completed,Online,1
ORD0871,CUST097,REP07,REG04,2025-10-09,2025-10-10,Completed,Direct,1
ORD0872,CUST059,REP08,REG04,2025-10-09,2025-10-18,Returned,Partner,9
ORD0873,CUST097,REP01,REG01,2025-10-09,2025-10-11,Completed,Partner,2
ORD0874,CUST051,REP06,REG03,2025-10-11,2025-10-16,Completed,Online,5
ORD0875,CUST055,REP02,REG01,2025-10-11,2025-10-14,Completed,Direct,3
ORD0876,CUST008,REP04,REG02,2025-10-11,2025-10-12,Completed,Partner,1
ORD0877,CUST065,REP07,REG04,2025-10-11,2025-10-16,Returned,Online,5
ORD0878,CUST030,REP04,REG02,2025-10-11,2025-10-12,Cancelled,Direct,1
ORD0879,CUST077,REP07,REG04,2025-10-12,2025-10-26,Cancelled,Online,14
ORD0880,CUST009,REP01,REG01,2025-10-12,2025-10-14,Completed,Direct,2
ORD0881,CUST086,REP04,REG02,2025-10-12,2025-10-16,Completed,Online,4
ORD0882,CUST032,REP03,REG02,2025-10-13,2025-10-14,Completed,Partner,1
ORD0883,CUST088,REP01,REG01,2025-10-13,2025-10-14,Completed,Direct,1
ORD0884,CUST043,REP03,REG02,2025-10-13,2025-10-15,Completed,Partner,2
ORD0885,CUST027,REP02,REG01,2025-10-13,2025-10-15,Completed,Direct,2
ORD0886,CUST071,REP02,REG01,2025-10-13,2025-10-16,Completed,Direct,3
ORD0887,CUST093,REP07,REG04,2025-10-13,2025-10-22,Returned,Online,9
ORD0888,CUST049,REP01,REG01,2025-10-13,2025-10-16,Completed,Direct,3
ORD0889,CUST100,REP03,REG02,2025-10-14,2025-10-16,Completed,Direct,2
ORD0890,CUST089,REP03,REG02,2025-10-14,2025-10-15,Completed,Online,1
ORD0891,CUST004,REP08,REG04,2025-10-14,2025-10-21,Cancelled,Direct,7
ORD0892,CUST091,REP07,REG04,2025-10-15,2025-10-22,Returned,Online,7
ORD0893,CUST028,REP07,REG04,2025-10-15,2025-10-17,Completed,Online,2
ORD0894,CUST010,REP08,REG04,2025-10-15,2025-10-19,Completed,Online,4
ORD0895,CUST029,REP01,REG01,2025-10-16,2025-10-17,Completed,Direct,1
ORD0896,CUST087,REP06,REG03,2025-10-16,2025-10-18,Completed,Online,2
ORD0897,CUST030,REP04,REG02,2025-10-16,2025-10-19,Completed,Direct,3
ORD0898,CUST024,REP08,REG04,2025-10-17,2025-10-24,Completed,Online,7
ORD0899,CUST088,REP07,REG04,2025-10-17,2025-10-18,Completed,Partner,1
ORD0900,CUST036,REP01,REG01,2025-10-17,2025-10-19,Completed,Direct,2
ORD0901,CUST072,REP02,REG01,2025-10-17,2025-10-18,Completed,Online,1
ORD0902,CUST020,REP06,REG03,2025-10-18,2025-10-21,Completed,Direct,3
ORD0903,CUST041,REP04,REG02,2025-10-18,2025-10-19,Completed,Direct,1
ORD0904,CUST088,REP07,REG04,2025-10-18,2025-10-20,Completed,Online,2
ORD0905,CUST038,REP04,REG02,2025-10-18,2025-10-20,Completed,Direct,2
ORD0906,CUST020,REP01,REG01,2025-10-19,2025-10-20,Completed,Partner,1
ORD0907,CUST050,REP06,REG03,2025-10-19,2025-10-21,Completed,Online,2
ORD0908,CUST100,REP03,REG02,2025-10-19,2025-10-23,Completed,Partner,4
ORD0909,CUST040,REP08,REG04,2025-10-20,2025-10-23,Completed,Online,3
ORD0910,CUST033,REP07,REG04,2025-10-20,2025-10-23,Completed,Direct,3
ORD0911,CUST015,REP03,REG02,2025-10-20,2025-10-27,Returned,Online,7
ORD0912,CUST059,REP01,REG01,2025-10-21,2025-10-24,Completed,Online,3
ORD0913,CUST017,REP08,REG04,2025-10-21,2025-10-30,Cancelled,Online,9
ORD0914,CUST042,REP03,REG02,2025-10-21,2025-10-23,Completed,Online,2
ORD0915,CUST067,REP05,REG03,2025-10-22,2025-10-23,Completed,Partner,1
ORD0916,CUST022,REP08,REG04,2025-10-22,2025-10-31,Completed,Partner,9
ORD0917,CUST001,REP08,REG04,2025-10-23,2025-11-03,Completed,Partner,11
ORD0918,CUST048,REP01,REG01,2025-10-23,2025-10-25,Completed,Online,2
ORD0919,CUST010,REP04,REG02,2025-10-23,2025-10-28,Completed,Online,5
ORD0920,CUST027,REP06,REG03,2025-10-23,2025-10-24,Completed,Direct,1
ORD0921,CUST078,REP06,REG03,2025-10-24,2025-10-27,Completed,Online,3
ORD0922,CUST045,REP03,REG02,2025-10-26,2025-10-29,Completed,Online,3
ORD0923,CUST032,REP04,REG02,2025-10-26,2025-10-28,Returned,Direct,2
ORD0924,CUST016,REP07,REG04,2025-10-26,2025-10-31,Completed,Direct,5
ORD0925,CUST077,REP02,REG01,2025-10-26,2025-10-27,Completed,Online,1
ORD0926,CUST007,REP06,REG03,2025-10-26,2025-10-27,Returned,Direct,1
ORD0927,CUST061,REP07,REG04,2025-10-26,2025-10-28,Completed,Partner,2
ORD0928,CUST094,REP02,REG01,2025-10-26,2025-10-31,Completed,Direct,5
ORD0929,CUST093,REP01,REG01,2025-10-27,2025-10-29,Completed,Online,2
ORD0930,CUST002,REP08,REG04,2025-10-28,2025-11-08,Completed,Direct,11
ORD0931,CUST055,REP06,REG03,2025-10-29,2025-10-31,Completed,Online,2
ORD0932,CUST079,REP08,REG04,2025-10-30,2025-11-01,Completed,Direct,2
ORD0933,CUST057,REP05,REG03,2025-10-30,2025-10-31,Completed,Partner,1
ORD0934,CUST024,REP06,REG03,2025-10-30,2025-11-01,Completed,Online,2
ORD0935,CUST035,REP03,REG02,2025-10-31,2025-11-07,Returned,Direct,7
ORD0936,CUST028,REP08,REG04,2025-11-01,2025-11-08,Cancelled,Direct,7
ORD0937,CUST077,REP03,REG02,2025-11-01,2025-11-02,Completed,Partner,1
ORD0938,CUST070,REP01,REG01,2025-11-01,2025-11-05,Returned,Online,4
ORD0939,CUST077,REP03,REG02,2025-11-02,2025-11-05,Completed,Partner,3
ORD0940,CUST035,REP08,REG04,2025-11-02,2025-11-13,Completed,Online,11
ORD0941,CUST003,REP02,REG01,2025-11-02,2025-11-04,Completed,Direct,2
ORD0942,CUST032,REP07,REG04,2025-11-02,2025-11-03,Completed,Online,1
ORD0943,CUST032,REP04,REG02,2025-11-02,2025-11-03,Completed,Online,1
ORD0944,CUST084,REP02,REG01,2025-11-02,2025-11-07,Returned,Online,5
ORD0945,CUST054,REP07,REG04,2025-11-03,2025-11-04,Completed,Online,1
ORD0946,CUST098,REP06,REG03,2025-11-04,2025-11-06,Completed,Partner,2
ORD0947,CUST051,REP05,REG03,2025-11-04,2025-11-05,Completed,Partner,1
ORD0948,CUST075,REP08,REG04,2025-11-05,2025-11-14,Cancelled,Partner,9
ORD0949,CUST075,REP07,REG04,2025-11-05,2025-11-06,Completed,Direct,1
ORD0950,CUST076,REP04,REG02,2025-11-05,2025-11-10,Completed,Partner,5
ORD0951,CUST060,REP07,REG04,2025-11-06,2025-11-08,Completed,Online,2
ORD0952,CUST013,REP08,REG04,2025-11-06,2025-11-09,Completed,Direct,3
ORD0953,CUST051,REP08,REG04,2025-11-06,2025-11-13,Returned,Partner,7
ORD0954,CUST014,REP01,REG01,2025-11-07,2025-11-10,Returned,Direct,3
ORD0955,CUST092,REP08,REG04,2025-11-07,2025-11-12,Completed,Partner,5
ORD0956,CUST048,REP04,REG02,2025-11-07,2025-11-09,Cancelled,Online,2
ORD0957,CUST081,REP06,REG03,2025-11-07,2025-11-09,Completed,Partner,2
ORD0958,CUST079,REP02,REG01,2025-11-07,2025-11-09,Completed,Direct,2
ORD0959,CUST097,REP03,REG02,2025-11-07,2025-11-08,Completed,Direct,1
ORD0960,CUST052,REP07,REG04,2025-11-07,2025-11-14,Completed,Direct,7
ORD0961,CUST025,REP04,REG02,2025-11-08,2025-11-09,Completed,Online,1
ORD0962,CUST061,REP06,REG03,2025-11-08,2025-11-10,Completed,Direct,2
ORD0963,CUST015,REP06,REG03,2025-11-08,2025-11-11,Completed,Direct,3
ORD0964,CUST024,REP07,REG04,2025-11-08,2025-11-11,Completed,Direct,3
ORD0965,CUST100,REP04,REG02,2025-11-08,2025-11-10,Completed,Online,2
ORD0966,CUST016,REP02,REG01,2025-11-09,2025-11-10,Completed,Direct,1
ORD0967,CUST057,REP06,REG03,2025-11-09,2025-11-16,Returned,Direct,7
ORD0968,CUST051,REP06,REG03,2025-11-10,2025-11-11,Completed,Direct,1
ORD0969,CUST043,REP03,REG02,2025-11-11,2025-11-12,Completed,Direct,1
ORD0970,CUST068,REP02,REG01,2025-11-11,2025-11-12,Completed,Online,1
ORD0971,CUST044,REP01,REG01,2025-11-11,2025-11-12,Completed,Direct,1
ORD0972,CUST031,REP02,REG01,2025-11-11,2025-11-13,Completed,Online,2
ORD0973,CUST048,REP01,REG01,2025-11-11,2025-11-12,Completed,Partner,1
ORD0974,CUST007,REP04,REG02,2025-11-11,2025-11-12,Completed,Direct,1
ORD0975,CUST039,REP04,REG02,2025-11-11,2025-11-12,Completed,Direct,1
ORD0976,CUST086,REP02,REG01,2025-11-12,2025-11-14,Completed,Partner,2
ORD0977,CUST019,REP03,REG02,2025-11-12,2025-11-14,Completed,Direct,2
